Description,Transaction Date,Transaction Time,Tax Type,Transaction Type,Refund Type,Product Title,Product id,Product Type,Sku Id,Hardware,Buyer Country,Buyer State,Buyer Postal Code,Buyer Currency,Amount (Buyer Currency),Currency Conversion Rate,Merchant Currency,Amount (Merchant Currency),Base Plan ID,Offer ID
GPA.3379-1278-9596-65915,"Jan 14, 2022",10:59:00 AM PST,Mexico VAT,Tax,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,lake_n,MX,,91643,MXN,-2.38,1.000000,MXN,-2.38,,
GPA.3304-7019-4335-64100,"Jan 26, 2022",6:48:49 PM PST,,Charge,,Diseño de columnas NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,BISON,MX,VER.,95220,MXN,99.00,1.000000,MXN,99.00,,
GPA.3304-7019-4335-64100,"Jan 26, 2022",6:48:49 PM PST,,Google fee,,Diseño de columnas NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,BISON,MX,VER.,95220,MXN,-14.85,1.000000,MXN,-14.85,,
GPA.3304-7019-4335-64100,"Jan 26, 2022",6:48:49 PM PST,Mexico VAT,Tax,,Diseño de columnas NTC - RSEE 2017,com.ingenieriacivilmexico.luiscantero.disenodecolumnasmexico,0,,BISON,MX,VER.,95220,MXN,-2.37,1.000000,MXN,-2.37,,
GPA.3319-8989-0902-99627,"Jan 31, 2022",8:26:53 AM PST,,Charge,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,vayu,MX,,91120,MXN,99.00,1.000000,MXN,99.00,,
GPA.3319-8989-0902-99627,"Jan 31, 2022",8:26:53 AM PST,,Google fee,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,vayu,MX,,91120,MXN,-14.85,1.000000,MXN,-14.85,,
GPA.3319-8989-0902-99627,"Jan 31, 2022",8:26:53 AM PST,Mexico VAT,Tax,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,vayu,MX,,91120,MXN,-2.38,1.000000,MXN,-2.38,,
GPA.3375-6781-9062-32077,"Jan 31, 2022",7:03:26 PM PST,,Charge,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,beyond2,MX,,23080,MXN,99.00,1.000000,MXN,99.00,,
GPA.3375-6781-9062-32077,"Jan 31, 2022",7:03:26 PM PST,,Google fee,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,beyond2,MX,,23080,MXN,-14.85,1.000000,MXN,-14.85,,
GPA.3375-6781-9062-32077,"Jan 31, 2022",7:03:26 PM PST,Mexico VAT,Tax,,Diseño de vigas NTC - RSEE 2017,com.vigas.luiscantero.disenodevigasmexico,0,,beyond2,MX,,23080,MXN,-2.37,1.000000,MXN,-2.37,,
